year,month,day,hour,AEP_MW
2005,7,23,6,12963.0
2005,7,23,7,13089.0
2005,7,23,8,13651.0
2005,7,23,9,14937.0
2005,7,23,10,16339.0
2005,7,23,11,17469.0
2005,7,23,12,18378.0
2005,7,23,13,19005.0
2005,7,23,14,19304.0
2005,7,23,15,19620.0
2005,7,23,16,19837.0
2005,7,23,17,19964.0
2005,7,23,18,20056.0
2005,7,23,19,19661.0
2005,7,23,20,18949.0
2005,7,23,21,18220.0
2005,7,23,22,18051.0
2005,7,23,23,17085.0
2005,7,24,0,15662.0
2005,7,24,1,14420.0
2005,7,24,2,13531.0
2005,7,24,3,12893.0
2005,7,24,4,12553.0
2005,7,24,5,12168.0
2005,7,24,6,12211.0
2005,7,24,7,12088.0
2005,7,24,8,12434.0
2005,7,24,9,13407.0
2005,7,24,10,14599.0
2005,7,24,11,15706.0
2005,7,24,12,16774.0
2005,7,24,13,17938.0
2005,7,24,14,18629.0
2005,7,24,15,19211.0
2005,7,24,16,19722.0
2005,7,24,17,20139.0
2005,7,24,18,20479.0
2005,7,24,19,20451.0
2005,7,24,20,20130.0
2005,7,24,21,19728.0
2005,7,24,22,19683.0
2005,7,24,23,19060.0
2005,7,25,0,17828.0
2005,7,25,1,16572.0
2005,7,25,2,15778.0
2005,7,25,3,15248.0
2005,7,25,4,14907.0
2005,7,25,5,14883.0
2005,7,25,6,15408.0
2005,7,25,7,16224.0
2005,7,25,8,17252.0
2005,7,25,9,18774.0
2005,7,25,10,20199.0
2005,7,25,11,21489.0
2005,7,25,12,22363.0
2005,7,25,18,22107.0
2005,7,25,19,21808.0
2005,7,25,20,21317.0
2005,7,25,21,21003.0
2005,7,25,22,20801.0
2005,7,25,23,19724.0
2005,7,26,0,18105.0
2005,7,26,1,16753.0
2005,7,26,2,15709.0
2005,7,26,3,15161.0
2005,7,26,4,14732.0
2005,7,26,5,14695.0
2005,7,26,6,15039.0
2005,7,26,7,15772.0
2005,7,26,8,16847.0
2005,7,26,9,18191.0
2005,7,26,10,19649.0
2005,7,26,11,21014.0
2005,7,26,12,22058.0
2005,7,26,21,21982.0
2005,7,26,22,21789.0
2005,7,26,23,20465.0
2005,7,27,0,18712.0
2005,7,27,1,17364.0
2005,7,27,2,16388.0
2005,7,27,3,15766.0
2005,7,27,4,15272.0
2005,7,27,5,15063.0
2005,7,27,6,15488.0
2005,7,27,7,16205.0
2005,7,27,8,16872.0
2005,7,27,9,17827.0
2005,7,27,10,18634.0
2005,7,27,11,19411.0
2005,7,27,12,19777.0
2005,7,27,13,20027.0
2005,7,27,14,20120.0
2005,7,27,15,20000.0
2005,7,27,16,19646.0
2005,7,27,17,19331.0
2005,7,27,18,18806.0
2005,7,27,19,18426.0
2005,7,27,20,17868.0
2005,7,27,21,17601.0
2005,7,27,22,17675.0
2005,7,27,23,16741.0
2005,7,28,0,15555.0
2005,7,28,1,14406.0
2005,7,28,2,13544.0
2005,7,28,3,13125.0
2005,7,28,4,12894.0
2005,7,28,5,12942.0
2005,7,28,6,13410.0
2005,7,28,7,14245.0
2005,7,28,8,15120.0
2005,7,28,9,15964.0
2005,7,28,10,16684.0
2005,7,28,11,17448.0
2005,7,28,12,17863.0
2005,7,28,13,18252.0
2005,7,28,14,18691.0
2005,7,28,15,18953.0
2005,7,28,16,19117.0
2005,7,28,17,19318.0
2005,7,28,18,19281.0
2005,7,28,19,19023.0
2005,7,28,20,18516.0
2005,7,28,21,18050.0
2005,7,28,22,18063.0
2005,7,28,23,17130.0
2005,7,29,0,15649.0
2005,7,29,1,14460.0
2005,7,29,2,13736.0
2005,7,29,3,13134.0
2005,7,29,4,12886.0
2005,7,29,5,12924.0
2005,7,29,6,13204.0
2005,7,29,7,13937.0
2005,7,29,8,14824.0
2005,7,29,9,15752.0
2005,7,29,10,16631.0
2005,7,29,11,17432.0
2005,7,29,12,18002.0
2005,7,29,13,18498.0
2005,7,29,14,18887.0
2005,7,29,15,19276.0
2005,7,29,16,19295.0
2005,7,29,17,19334.0
2005,7,29,18,19198.0
2005,7,29,19,18916.0
2005,7,29,20,18338.0
2005,7,29,21,17896.0
2005,7,29,22,17742.0
2005,7,29,23,16727.0
2005,7,30,0,15361.0
2005,7,30,1,14041.0
2005,7,30,2,13245.0
2005,7,30,3,12641.0
2005,7,30,4,12341.0
2005,7,30,5,12120.0
2005,7,30,6,12218.0
2005,7,30,7,12406.0
2005,7,30,8,12725.0
2005,7,30,9,13745.0
2005,7,30,10,14775.0
2005,7,30,11,15783.0
2005,7,30,12,16444.0
2005,7,30,13,17037.0
2005,7,30,14,17628.0
2005,7,30,15,17826.0
2005,7,30,16,18168.0
2005,7,30,17,18403.0
2005,7,30,18,18485.0
2005,7,30,19,18232.0
2005,7,30,20,17711.0
2005,7,30,21,17317.0
2005,7,30,22,17159.0
2005,7,30,23,16192.0
2005,7,31,0,15019.0
2005,7,31,1,13830.0
2005,7,31,2,12938.0
2005,7,31,3,12459.0
2005,7,31,4,12149.0
2005,7,31,5,11912.0
2005,7,31,6,11776.0
2005,7,31,7,11703.0
2005,7,31,8,11942.0
2005,7,31,9,13016.0
2005,7,31,10,14044.0
2005,7,31,11,15107.0
2005,7,31,12,16040.0
2005,7,31,13,16886.0
2005,7,31,14,17597.0
2005,7,31,15,18192.0
2005,7,31,16,18531.0
2005,7,31,17,19036.0
2005,7,31,18,19102.0
2005,7,31,19,18914.0
2005,7,31,20,18601.0
2005,7,31,21,18065.0
2005,7,31,22,18196.0
2005,7,31,23,17225.0
2005,8,1,0,15866.0
2005,8,1,1,14639.0
2005,8,1,2,13920.0
2005,8,1,3,13409.0
2005,8,1,4,13099.0
2005,8,1,5,12917.0
2005,8,1,6,13398.0
2005,8,1,7,14115.0
2005,8,1,8,15137.0
2005,8,1,9,16262.0
2005,8,1,10,17503.0
2005,8,1,11,18705.0
2005,8,1,12,19865.0
2005,8,1,13,20775.0
2005,8,1,14,21601.0
2005,8,1,15,22076.0
2005,8,1,19,22407.0
2005,8,1,20,21835.0
2005,8,1,21,21182.0
2005,8,1,22,20929.0
2005,8,1,23,19440.0
2005,8,2,0,17605.0
2005,8,2,1,15986.0
2005,8,2,2,15017.0
2005,8,2,3,14266.0
2005,8,2,4,13886.0
2005,8,2,5,13754.0
2005,8,2,6,14058.0
2005,8,2,7,14862.0
2005,8,2,8,15859.0
2005,8,2,9,17008.0
2005,8,2,10,18248.0
2005,8,2,11,19704.0
2005,8,2,12,20844.0
2005,8,2,13,21638.0
2005,8,2,20,22320.0
2005,8,2,21,21849.0
2005,8,2,22,21571.0
2005,8,2,23,20082.0
2005,8,3,0,18257.0
2005,8,3,1,16683.0
2005,8,3,2,15552.0
2005,8,3,3,14758.0
2005,8,3,4,14439.0
2005,8,3,5,14106.0
2005,8,3,6,14443.0
2005,8,3,7,15171.0
2005,8,3,8,16035.0
2005,8,3,9,17155.0
2005,8,3,10,18461.0
2005,8,3,11,19906.0
2005,8,3,12,21047.0
2005,8,3,13,21999.0
2005,8,3,20,22335.0
2005,8,3,21,21777.0
2005,8,3,22,21540.0
2005,8,3,23,20180.0
2005,8,4,0,18349.0
2005,8,4,1,16940.0
2005,8,4,2,15740.0
2005,8,4,3,15098.0
2005,8,4,4,14634.0
2005,8,4,5,14396.0
2005,8,4,6,14747.0
2005,8,4,7,15518.0
2005,8,4,8,16395.0
2005,8,4,9,17567.0
2005,8,4,10,18830.0
2005,8,4,11,20045.0
2005,8,4,12,21177.0
2005,8,4,13,21945.0
2005,8,4,19,22218.0
2005,8,4,20,21717.0
2005,8,4,21,21350.0
2005,8,4,22,21311.0
2005,8,4,23,19996.0
2005,8,5,0,18370.0
2005,8,5,1,17005.0
2005,8,5,2,15943.0
2005,8,5,3,15288.0
2005,8,5,4,14783.0
2005,8,5,5,14663.0
2005,8,5,6,15022.0
2005,8,5,7,15793.0
2005,8,5,8,16641.0
2005,8,5,9,17511.0
2005,8,5,10,18298.0
2005,8,5,11,18966.0
2005,8,5,12,19402.0
2005,8,5,13,20202.0
2005,8,5,14,20679.0
2005,8,5,15,20924.0
2005,8,5,16,20879.0
2005,8,5,17,20656.0
2005,8,5,18,20404.0
2005,8,5,19,19901.0
2005,8,5,20,19053.0
2005,8,5,21,18842.0
2005,8,5,22,18738.0
2005,8,5,23,17660.0
2005,8,6,0,16282.0
2005,8,6,1,14908.0
2005,8,6,2,14069.0
2005,8,6,3,13514.0
2005,8,6,4,13220.0
2005,8,6,5,13023.0
2005,8,6,6,13057.0
2005,8,6,7,13363.0
2005,8,6,8,13592.0
2005,8,6,9,14459.0
2005,8,6,10,15452.0
2005,8,6,11,16602.0
2005,8,6,12,17354.0
2005,8,6,13,17859.0
2005,8,6,14,18285.0
2005,8,6,15,18361.0
2005,8,6,16,18342.0
2005,8,6,17,18326.0
2005,8,6,18,18144.0
2005,8,6,19,17867.0
2005,8,6,20,17407.0
2005,8,6,21,17016.0
2005,8,6,22,17144.0
2005,8,6,23,16260.0
2005,8,7,0,14941.0
2005,8,7,1,13901.0
2005,8,7,2,13008.0
2005,8,7,3,12537.0
2005,8,7,4,12161.0
2005,8,7,5,11954.0
2005,8,7,6,11908.0
2005,8,7,7,11992.0
2005,8,7,8,12128.0
2005,8,7,9,13106.0
2005,8,7,10,14217.0
2005,8,7,11,15265.0
2005,8,7,12,16261.0
2005,8,7,13,16992.0
2005,8,7,14,17779.0
2005,8,7,15,18132.0
2005,8,7,16,18515.0
2005,8,7,17,18798.0
2005,8,7,18,18871.0
2005,8,7,19,18729.0
2005,8,7,20,18415.0
2005,8,7,21,18079.0
2005,8,7,22,18076.0
2005,8,7,23,17290.0
2005,8,8,0,15968.0
2005,8,8,1,14944.0
2005,8,8,2,14150.0
2005,8,8,3,13466.0
2005,8,8,4,13324.0
2005,8,8,5,13320.0
2005,8,8,6,13739.0
2005,8,8,7,14684.0
2005,8,8,8,15577.0
2005,8,8,9,16565.0
2005,8,8,10,17519.0
2005,8,8,11,18446.0
2005,8,8,12,19274.0
2005,8,8,13,20029.0
2005,8,8,14,20539.0
2005,8,8,15,20931.0
2005,8,8,16,20948.0
2005,8,8,17,20855.0
2005,8,8,18,20701.0
2005,8,8,19,20302.0
2005,8,8,20,19714.0
2005,8,8,21,19523.0
2005,8,8,22,19451.0
2005,8,8,23,18239.0
2005,8,9,0,16720.0
2005,8,9,1,15282.0
2005,8,9,2,14477.0
2005,8,9,3,13850.0
2005,8,9,4,13494.0
2005,8,9,5,13401.0
2005,8,9,6,13863.0
2005,8,9,7,14888.0
2005,8,9,8,15650.0
2005,8,9,9,16669.0
2005,8,9,10,17766.0
2005,8,9,11,18817.0
2005,8,9,12,19676.0
2005,8,9,13,20573.0
2005,8,9,14,21095.0
2005,8,9,15,21713.0
2005,8,9,16,21913.0
2005,8,9,17,22224.0
2005,8,9,18,22124.0
2005,8,9,19,21831.0
2005,8,9,20,21159.0
2005,8,9,21,20814.0
2005,8,9,22,20706.0
2005,8,9,23,19301.0
2005,8,10,0,17447.0
2005,8,10,1,16036.0
2005,8,10,2,15157.0
2005,8,10,3,14520.0
2005,8,10,4,14069.0
2005,8,10,5,14032.0
2005,8,10,6,14446.0
2005,8,10,7,15246.0
2005,8,10,8,16093.0
2005,8,10,9,17102.0
2005,8,10,10,18051.0
2005,8,10,11,19210.0
2005,8,10,12,20237.0
2005,8,10,13,21086.0
2005,8,10,14,21766.0
2005,8,10,15,22212.0
2005,8,10,18,22270.0
2005,8,10,19,21947.0
2005,8,10,20,21204.0
2005,8,10,21,20711.0
2005,8,10,22,20585.0
2005,8,10,23,19233.0
2005,8,11,0,17532.0
2005,8,11,1,16314.0
2005,8,11,2,15205.0
2005,8,11,3,14447.0
2005,8,11,4,14131.0
2005,8,11,5,13973.0
2005,8,11,6,14294.0
2005,8,11,7,15229.0
2005,8,11,8,16048.0
2005,8,11,9,17015.0
2005,8,11,10,18201.0
2005,8,11,11,19297.0
2005,8,11,12,20365.0
2005,8,11,13,21139.0
2005,8,11,14,21819.0
2005,8,11,15,22055.0
2005,8,11,16,22177.0
2005,8,11,17,22094.0
2005,8,11,18,21891.0
2005,8,11,19,21271.0
2005,8,11,20,20642.0
2005,8,11,21,20475.0
2005,8,11,22,20392.0
2005,8,11,23,19086.0
2005,8,12,0,17436.0
2005,8,12,1,16136.0
2005,8,12,2,15274.0
2005,8,12,3,14525.0
2005,8,12,4,14221.0
2005,8,12,5,14125.0
2005,8,12,6,14603.0
2005,8,12,7,15407.0
2005,8,12,8,16337.0
2005,8,12,9,17496.0
2005,8,12,10,18706.0
2005,8,12,11,19925.0
2005,8,12,12,21084.0
2005,8,12,13,22115.0
2005,8,12,20,21833.0
2005,8,12,21,21459.0
2005,8,12,22,20977.0
2005,8,12,23,19614.0
2005,8,13,0,17937.0
2005,8,13,1,16565.0
2005,8,13,2,15542.0
2005,8,13,3,14901.0
2005,8,13,4,14386.0
2005,8,13,5,13991.0
2005,8,13,6,13922.0
2005,8,13,7,14193.0
2005,8,13,8,14528.0
2005,8,13,9,15746.0
2005,8,13,10,17157.0
2005,8,13,11,18559.0
2005,8,13,12,19600.0
2005,8,13,13,20299.0
2005,8,13,14,20991.0
2005,8,13,15,21165.0
2005,8,13,16,21391.0
2005,8,13,17,21407.0
2005,8,13,18,21052.0
2005,8,13,19,20392.0
2005,8,13,20,19419.0
2005,8,13,21,19103.0
2005,8,13,22,18755.0
2005,8,13,23,17650.0
2005,8,14,0,16385.0
2005,8,14,1,15296.0
2005,8,14,2,14364.0
2005,8,14,3,13618.0
2005,8,14,4,13251.0
2005,8,14,5,12933.0
2005,8,14,6,12756.0
2005,8,14,7,12890.0
2005,8,14,8,13052.0
2005,8,14,9,14003.0
2005,8,14,10,15118.0
2005,8,14,11,16031.0
2005,8,14,12,16772.0
2005,8,14,13,17516.0
2005,8,14,14,17908.0
2005,8,14,15,18339.0
2005,8,14,16,18539.0
2005,8,14,17,18668.0
2005,8,14,18,18640.0
2005,8,14,19,18373.0
2005,8,14,20,17975.0
2005,8,14,21,18009.0
2005,8,14,22,18161.0
2005,8,14,23,16986.0
2005,8,15,0,15900.0
2005,8,15,1,14826.0
2005,8,15,2,14103.0
2005,8,15,3,13760.0
2005,8,15,4,13447.0
2005,8,15,5,13467.0
2005,8,15,6,14042.0
2005,8,15,7,15037.0
2005,8,15,8,15973.0
2005,8,15,9,16828.0
2005,8,15,10,17697.0
2005,8,15,11,18361.0
2005,8,15,12,19208.0
2005,8,15,13,19592.0
2005,8,15,14,20084.0
2005,8,15,15,20239.0
2005,8,15,16,20237.0
2005,8,15,17,20071.0
2005,8,15,18,19714.0
2005,8,15,19,19504.0
2005,8,15,20,18973.0
2005,8,15,21,18965.0
2005,8,15,22,18984.0
2005,8,15,23,17686.0
2005,8,16,0,16304.0
2005,8,16,1,15048.0
2005,8,16,2,14266.0
2005,8,16,3,13711.0
2005,8,16,4,13529.0
2005,8,16,5,13457.0
2005,8,16,6,13905.0
2005,8,16,7,14956.0
2005,8,16,8,15655.0
2005,8,16,9,16376.0
2005,8,16,10,17206.0
2005,8,16,11,18034.0
2005,8,16,12,18738.0
2005,8,16,13,19390.0
2005,8,16,14,19915.0
2005,8,16,15,20013.0
2005,8,16,16,19881.0
2005,8,16,17,19861.0
2005,8,16,18,19637.0
2005,8,16,19,19324.0
2005,8,16,20,18822.0
2005,8,16,21,18710.0
2005,8,16,22,18699.0
2005,8,16,23,17412.0
2005,8,17,0,15947.0
2005,8,17,1,14654.0
2005,8,17,2,13770.0
2005,8,17,3,13302.0
2005,8,17,4,12953.0
2005,8,17,5,12949.0
2005,8,17,6,13440.0
2005,8,17,7,14358.0
2005,8,17,8,15064.0
2005,8,17,9,15961.0
2005,8,17,10,16865.0
2005,8,17,11,17791.0
2005,8,17,12,18614.0
2005,8,17,13,19268.0
2005,8,17,14,20025.0
2005,8,17,15,20589.0
2005,8,17,16,20881.0
2005,8,17,17,21131.0
2005,8,17,18,21125.0
2005,8,17,19,20641.0
2005,8,17,20,20109.0
2005,8,17,21,19758.0
2005,8,17,22,19520.0
2005,8,17,23,18061.0
2005,8,18,0,16587.0
2005,8,18,1,15156.0
2005,8,18,2,14199.0
2005,8,18,3,13512.0
2005,8,18,4,13113.0
2005,8,18,5,13228.0
2005,8,18,6,13775.0
2005,8,18,7,14818.0
2005,8,18,8,15645.0
2005,8,18,9,16439.0
2005,8,18,10,17154.0
2005,8,18,11,18036.0
2005,8,18,12,18791.0
2005,8,18,13,19589.0
2005,8,18,14,20176.0
2005,8,18,15,20448.0
2005,8,18,16,20465.0
2005,8,18,17,20362.0
2005,8,18,18,20045.0
2005,8,18,19,19689.0
2005,8,18,20,19344.0
2005,8,18,21,19357.0
2005,8,18,22,19312.0
2005,8,18,23,17963.0
2005,8,19,0,16718.0
2005,8,19,1,15562.0
2005,8,19,2,14891.0
2005,8,19,3,14231.0
2005,8,19,4,13984.0
2005,8,19,5,14045.0
2005,8,19,6,14556.0
2005,8,19,7,15710.0
2005,8,19,8,16646.0
2005,8,19,9,17493.0
2005,8,19,10,18108.0
2005,8,19,11,18791.0
2005,8,19,12,19350.0
2005,8,19,13,20117.0
2005,8,19,14,20743.0
2005,8,19,15,21280.0
2005,8,19,16,21727.0
2005,8,19,17,22025.0
2005,8,19,18,22045.0
2005,8,19,19,21565.0
2005,8,19,20,20938.0
2005,8,19,21,20474.0
2005,8,19,22,20226.0
2005,8,19,23,18949.0
2005,8,20,0,17337.0
2005,8,20,1,15926.0
2005,8,20,2,14900.0
2005,8,20,3,14194.0
2005,8,20,4,13578.0
2005,8,20,5,13420.0
2005,8,20,6,13531.0
2005,8,20,7,13888.0
2005,8,20,8,14278.0
2005,8,20,9,15349.0
2005,8,20,10,16765.0
2005,8,20,11,18139.0
2005,8,20,12,19310.0
2005,8,20,13,20075.0
2005,8,20,14,20618.0
2005,8,20,15,20964.0
2005,8,20,16,21082.0
2005,8,20,17,20806.0
2005,8,20,18,20291.0
2005,8,20,19,19818.0
2005,8,20,20,19185.0
2005,8,20,21,18985.0
2005,8,20,22,18732.0
2005,8,20,23,17574.0
2005,8,21,0,16313.0
2005,8,21,1,15049.0
2005,8,21,2,14364.0
2005,8,21,3,13593.0
2005,8,21,4,13167.0
2005,8,21,5,12798.0
2005,8,21,6,12695.0
2005,8,21,7,12737.0
2005,8,21,8,12895.0
2005,8,21,9,14116.0
2005,8,21,10,15410.0
2005,8,21,11,16667.0
2005,8,21,12,17535.0
2005,8,21,13,18168.0
2005,8,21,14,18630.0
2005,8,21,15,18899.0
2005,8,21,16,19024.0
2005,8,21,17,19171.0
2005,8,21,18,19218.0
2005,8,21,19,18889.0
2005,8,21,20,18282.0
2005,8,21,21,18047.0
2005,8,21,22,17704.0
2005,8,21,23,16581.0
2005,8,22,0,15210.0
2005,8,22,1,14034.0
2005,8,22,2,13430.0
2005,8,22,3,12947.0
2005,8,22,4,12593.0
2005,8,22,5,12596.0
2005,8,22,6,13065.0
2005,8,22,7,14100.0
2005,8,22,8,14760.0
2005,8,22,9,15596.0
2005,8,22,10,16565.0
2005,8,22,11,17490.0
2005,8,22,12,18150.0
2005,8,22,13,18779.0
2005,8,22,14,19131.0
2005,8,22,15,19422.0
2005,8,22,16,19508.0
2005,8,22,17,19510.0
2005,8,22,18,19235.0
2005,8,22,19,18878.0
2005,8,22,20,18291.0
2005,8,22,21,18147.0
2005,8,22,22,17917.0
2005,8,22,23,16625.0
2005,8,23,0,15174.0
2005,8,23,1,13926.0
2005,8,23,2,13177.0
2005,8,23,3,12737.0
2005,8,23,4,12441.0
2005,8,23,5,12538.0
2005,8,23,6,12963.0
2005,8,23,7,14117.0
2005,8,23,8,14815.0
2005,8,23,9,15596.0
2005,8,23,10,16138.0
2005,8,23,11,16768.0
2005,8,23,12,17139.0
2005,8,23,13,17629.0
2005,8,23,14,18041.0
2005,8,23,15,18252.0
2005,8,23,16,18332.0
2005,8,23,17,18300.0
2005,8,23,18,18082.0
2005,8,23,19,17800.0
2005,8,23,20,17259.0
2005,8,23,21,17454.0
2005,8,23,22,17286.0
2005,8,23,23,16048.0
2005,8,24,0,14732.0
2005,8,24,1,13540.0
2005,8,24,2,12943.0
2005,8,24,3,12474.0
2005,8,24,4,12323.0
2005,8,24,5,12330.0
2005,8,24,6,12866.0
2005,8,24,7,13963.0
2005,8,24,8,14510.0
2005,8,24,9,15056.0
2005,8,24,10,15690.0
2005,8,24,11,16382.0
2005,8,24,12,16869.0
2005,8,24,13,17332.0
2005,8,24,14,17918.0
2005,8,24,15,18418.0
2005,8,24,16,18598.0
2005,8,24,17,18836.0
2005,8,24,18,18791.0
2005,8,24,19,18520.0
2005,8,24,20,18029.0
2005,8,24,21,18072.0
2005,8,24,22,17855.0
2005,8,24,23,16476.0
2005,8,25,0,15004.0
2005,8,25,1,13890.0
2005,8,25,2,13190.0
2005,8,25,3,12634.0
2005,8,25,4,12448.0
2005,8,25,5,12521.0
2005,8,25,6,13014.0
2005,8,25,7,14224.0
2005,8,25,8,14907.0
2005,8,25,9,15564.0
2005,8,25,10,16021.0
2005,8,25,11,16943.0
2005,8,25,12,17641.0
2005,8,25,13,18368.0
2005,8,25,14,19039.0
2005,8,25,15,19548.0
2005,8,25,16,19824.0
2005,8,25,17,20101.0
2005,8,25,18,20179.0
2005,8,25,19,19756.0
2005,8,25,20,19096.0
2005,8,25,21,19300.0
2005,8,25,22,18956.0
2005,8,25,23,17541.0
2005,8,26,0,16032.0
2005,8,26,1,14810.0
2005,8,26,2,14089.0
2005,8,26,3,13619.0
2005,8,26,4,13352.0
2005,8,26,5,13179.0
2005,8,26,6,13783.0
2005,8,26,7,15066.0
2005,8,26,8,15995.0
2005,8,26,9,16552.0
2005,8,26,10,17035.0
2005,8,26,11,17527.0
2005,8,26,12,17883.0
2005,8,26,13,18209.0
2005,8,26,14,18320.0
2005,8,26,15,18284.0
2005,8,26,16,18149.0
2005,8,26,17,18106.0
2005,8,26,18,17888.0
2005,8,26,19,17506.0
2005,8,26,20,17244.0
2005,8,26,21,17457.0
2005,8,26,22,17245.0
2005,8,26,23,16391.0
2005,8,27,0,15272.0
2005,8,27,1,14199.0
2005,8,27,2,13516.0
2005,8,27,3,12883.0
2005,8,27,4,12642.0
2005,8,27,5,12495.0
2005,8,27,6,12740.0
2005,8,27,7,13084.0
2005,8,27,8,13543.0
2005,8,27,9,14572.0
2005,8,27,10,15199.0
2005,8,27,11,15968.0
2005,8,27,12,16182.0
2005,8,27,13,16515.0
2005,8,27,14,16732.0
2005,8,27,15,16780.0
2005,8,27,16,17051.0
2005,8,27,17,17247.0
2005,8,27,18,17353.0
2005,8,27,19,17249.0
2005,8,27,20,16941.0
2005,8,27,21,16776.0
2005,8,27,22,16494.0
2005,8,27,23,15492.0
2005,8,28,0,14406.0
2005,8,28,1,13289.0
2005,8,28,2,12623.0
2005,8,28,3,12082.0
2005,8,28,4,11678.0
2005,8,28,5,11509.0
2005,8,28,6,11424.0
2005,8,28,7,11650.0
2005,8,28,8,11754.0
2005,8,28,9,12659.0
2005,8,28,10,13781.0
2005,8,28,11,14630.0
2005,8,28,12,15665.0
2005,8,28,13,16654.0
2005,8,28,14,17137.0
2005,8,28,15,17864.0
2005,8,28,16,18132.0
2005,8,28,17,18427.0
2005,8,28,18,18654.0
2005,8,28,19,18419.0
2005,8,28,20,17991.0
2005,8,28,21,18190.0
2005,8,28,22,17765.0
2005,8,28,23,16386.0
2005,8,29,0,15117.0
2005,8,29,1,14181.0
2005,8,29,2,13489.0
2005,8,29,3,13062.0
2005,8,29,4,12843.0
2005,8,29,5,12893.0
2005,8,29,6,13549.0
2005,8,29,7,14969.0
2005,8,29,8,15903.0
2005,8,29,9,16525.0
2005,8,29,10,16969.0
2005,8,29,11,17496.0
2005,8,29,12,17919.0
2005,8,29,13,18362.0
2005,8,29,14,18817.0
2005,8,29,15,18989.0
2005,8,29,16,18988.0
2005,8,29,17,19058.0
2005,8,29,18,18840.0
2005,8,29,19,18621.0
2005,8,29,20,18404.0
2005,8,29,21,18731.0
2005,8,29,22,18338.0
2005,8,29,23,17156.0
2005,8,30,0,15664.0
2005,8,30,1,14518.0
2005,8,30,2,13800.0
2005,8,30,3,13254.0
2005,8,30,4,13145.0
2005,8,30,5,13138.0
2005,8,30,6,13780.0
2005,8,30,7,15307.0
2005,8,30,8,16327.0
2005,8,30,9,16750.0
2005,8,30,10,17140.0
2005,8,30,11,17606.0
2005,8,30,12,18143.0
2005,8,30,13,18358.0
2005,8,30,14,18540.0
2005,8,30,15,18395.0
2005,8,30,16,18435.0
2005,8,30,17,18467.0
2005,8,30,18,18596.0
2005,8,30,19,18532.0
2005,8,30,20,18537.0
2005,8,30,21,18838.0
2005,8,30,22,18443.0
2005,8,30,23,17348.0
2005,8,31,0,16083.0
2005,8,31,1,14974.0
2005,8,31,2,14344.0
2005,8,31,3,13817.0
2005,8,31,4,13562.0
2005,8,31,5,13490.0
2005,8,31,6,13946.0
2005,8,31,7,15357.0
2005,8,31,8,16344.0
2005,8,31,9,16757.0
2005,8,31,10,16975.0
2005,8,31,11,17357.0
2005,8,31,12,17441.0
2005,8,31,13,17712.0
2005,8,31,14,18001.0
2005,8,31,15,18282.0
2005,8,31,16,18526.0
2005,8,31,17,18817.0
2005,8,31,18,18826.0
2005,8,31,19,18533.0
2005,8,31,20,18009.0
2005,8,31,21,18152.0
2005,8,31,22,17926.0
2005,8,31,23,16640.0
2005,9,1,0,15082.0
2005,9,1,1,13869.0
2005,9,1,2,13187.0
2005,9,1,3,12751.0
2005,9,1,4,12482.0
2005,9,1,5,12461.0
2005,9,1,6,12999.0
2005,9,1,7,14313.0
2005,9,1,8,15050.0
2005,9,1,9,15662.0
2005,9,1,10,16386.0
2005,9,1,11,17145.0
2005,9,1,12,17762.0
2005,9,1,13,18331.0
2005,9,1,14,18792.0
2005,9,1,15,19072.0
2005,9,1,16,19421.0
2005,9,1,17,19574.0
2005,9,1,18,19545.0
2005,9,1,19,19130.0
2005,9,1,20,18665.0
2005,9,1,21,18817.0
2005,9,1,22,18351.0
2005,9,1,23,16975.0
2005,9,2,0,15367.0
2005,9,2,1,14272.0
2005,9,2,2,13338.0
2005,9,2,3,12657.0
2005,9,2,4,12462.0
2005,9,2,5,12450.0
2005,9,2,6,13004.0
2005,9,2,7,14309.0
2005,9,2,8,14943.0
2005,9,2,9,15584.0
2005,9,2,10,16342.0
2005,9,2,11,17031.0
2005,9,2,12,17517.0
2005,9,2,13,18123.0
2005,9,2,14,18494.0
2005,9,2,15,18803.0
2005,9,2,16,18970.0
2005,9,2,17,19053.0
2005,9,2,18,18878.0
2005,9,2,19,18259.0
2005,9,2,20,17359.0
2005,9,2,21,17278.0
2005,9,2,22,16651.0
2005,9,2,23,15576.0
2005,9,3,0,14186.0
2005,9,3,1,12888.0
2005,9,3,2,12139.0
2005,9,3,3,11519.0
2005,9,3,4,11219.0
2005,9,3,5,11148.0
2005,9,3,6,11170.0
2005,9,3,7,11434.0
2005,9,3,8,11684.0
2005,9,3,9,12452.0
2005,9,3,10,13408.0
2005,9,3,11,14200.0
2005,9,3,12,14752.0
2005,9,3,13,15142.0
2005,9,3,14,15472.0
2005,9,3,15,15776.0
2005,9,3,16,16057.0
2005,9,3,17,16259.0
2005,9,3,18,16205.0
2005,9,3,19,15851.0
2005,9,3,20,15364.0
2005,9,3,21,15300.0
2005,9,3,22,14817.0
2005,9,3,23,13935.0
2005,9,4,0,12999.0
2005,9,4,1,12071.0
2005,9,4,2,11403.0
2005,9,4,3,10965.0
2005,9,4,4,10658.0
2005,9,4,5,10610.0
2005,9,4,6,10645.0
2005,9,4,7,10856.0
2005,9,4,8,10930.0
2005,9,4,9,11609.0
2005,9,4,10,12477.0
2005,9,4,11,13068.0
2005,9,4,12,13657.0
